TITLE,WetEtOH
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,25/10/28
TIME,15:33:33
SPECTROMETER/DATA SYSTEM,
LOCALE,8192
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  280.0000
LASTX,  210.0000
NPOINTS,     141
FIRSTY,    -1.51111
MAXY,     6.32035
MINY,    -6.10788
XYDATA
280.0000,-1.51111,326.022,1.53677
279.5000,-3.26102,326.08,1.53734
279.0000,-0.490152,326.179,1.53831
278.5000,0.636348,326.313,1.53964
278.0000,3.81532,326.39,1.5404
277.5000,3.03126,326.453,1.54101
277.0000,1.52507,326.489,1.54137
276.5000,-1.16118,326.476,1.54125
276.0000,-1.94909,326.552,1.54199
275.5000,-4.17156,326.586,1.54233
275.0000,-3.33641,326.648,1.54294
274.5000,-4.43544,326.646,1.54292
274.0000,-1.94582,326.699,1.54344
273.5000,-2.71018,326.755,1.54399
273.0000,-2.13576,326.839,1.54482
272.5000,-1.34024,326.924,1.54565
272.0000,-1.0727,326.945,1.54586
271.5000,0.732123,327.008,1.54648
271.0000,1.30813,327.066,1.54706
270.5000,1.45727,327.183,1.54821
270.0000,1.19494,327.318,1.54953
269.5000,0.640197,327.499,1.55131
269.0000,0.983381,327.657,1.55286
268.5000,1.34385,327.851,1.55478
268.0000,0.399695,328,1.55624
267.5000,0.521292,328.138,1.55759
267.0000,-2.64494,328.246,1.55865
266.5000,-3.16967,328.409,1.56025
266.0000,-1.08455,328.609,1.56222
265.5000,0.436866,328.786,1.56395
265.0000,1.5196,329.032,1.56635
264.5000,0.928336,329.206,1.56806
264.0000,-1.36291,329.478,1.57072
263.5000,-1.45453,329.699,1.57288
263.0000,-2.48697,329.943,1.57527
262.5000,-2.64385,330.162,1.5774
262.0000,-1.76504,330.425,1.57997
261.5000,-0.62022,330.681,1.58247
261.0000,-1.68086,330.991,1.58549
260.5000,-2.95172,331.281,1.58832
260.0000,-3.78269,331.604,1.59146
259.5000,-1.99243,331.886,1.59421
259.0000,0.431543,332.175,1.59701
258.5000,2.16272,332.527,1.60043
258.0000,0.352136,332.89,1.60396
257.5000,0.0187441,333.255,1.60749
257.0000,-0.652052,333.595,1.61078
256.5000,-1.29173,333.972,1.61443
256.0000,-2.65285,334.387,1.61845
255.5000,-2.05752,334.691,1.62138
255.0000,-0.920836,334.995,1.62431
254.5000,-1.40985,335.247,1.62674
254.0000,-0.515599,335.637,1.6305
253.5000,0.389371,336.002,1.63402
253.0000,2.77545,336.358,1.63744
252.5000,4.03996,336.726,1.64098
252.0000,2.32174,337.033,1.64393
251.5000,0.492419,337.392,1.64737
251.0000,0.141151,337.726,1.65057
250.5000,-1.35483,337.996,1.65316
250.0000,-1.38662,338.346,1.6565
249.5000,-1.29911,338.704,1.65993
249.0000,0.576092,339.013,1.66288
248.5000,1.65425,339.239,1.66504
248.0000,0.142041,339.459,1.66714
247.5000,0.101893,339.807,1.67046
247.0000,0.170207,340.119,1.67343
246.5000,1.64283,340.531,1.67735
246.0000,2.23263,340.863,1.68051
245.5000,3.05292,341.207,1.68378
245.0000,2.87286,341.551,1.68705
244.5000,1.63542,341.826,1.68966
244.0000,1.8155,342.164,1.69286
243.5000,-0.625771,342.481,1.69586
243.0000,-1.45675,342.872,1.69957
242.5000,0.150052,343.293,1.70355
242.0000,0.815436,343.794,1.70828
241.5000,-2.39541,344.23,1.7124
241.0000,-1.34669,344.717,1.71699
240.5000,-1.72315,345.201,1.72154
240.0000,-2.87818,345.69,1.72614
239.5000,-3.32919,346.244,1.73134
239.0000,-4.72417,346.883,1.73733
238.5000,-3.19637,347.568,1.74375
238.0000,-1.34016,348.205,1.74969
237.5000,0.148815,348.866,1.75587
237.0000,2.69737,349.422,1.76104
236.5000,1.70509,350.009,1.76651
236.0000,0.627319,350.641,1.77238
235.5000,-0.362854,351.362,1.77907
235.0000,-1.12372,352.173,1.78659
234.5000,-0.646485,352.851,1.79285
234.0000,0.647532,353.63,1.80004
233.5000,-1.1209,354.45,1.80759
233.0000,1.44591,355.366,1.81601
232.5000,3.3946,356.277,1.82437
232.0000,4.03339,356.918,1.83024
231.5000,2.46974,357.613,1.83659
231.0000,3.26461,358.278,1.84266
230.5000,4.0333,358.909,1.84841
230.0000,2.70478,359.51,1.85388
229.5000,1.87746,360.271,1.86079
229.0000,2.42829,361.229,1.86947
228.5000,4.11175,362.261,1.87881
228.0000,6.23246,363.209,1.88737
227.5000,2.50502,364.126,1.89563
227.0000,-0.0233746,365.016,1.90363
226.5000,-1.15703,365.874,1.91132
226.0000,1.38,366.754,1.9192
225.5000,2.6581,367.647,1.92718
225.0000,4.00347,368.566,1.93537
224.5000,0.568784,369.472,1.94343
224.0000,-1.28236,370.36,1.95132
223.5000,-1.56262,371.283,1.95949
223.0000,0.331575,372.159,1.96724
222.5000,2.50979,373.051,1.9751
222.0000,3.38438,373.949,1.98302
221.5000,0.995128,374.843,1.99087
221.0000,-2.52539,375.757,1.99889
220.5000,-4.15469,376.645,2.00666
220.0000,-1.03275,377.516,2.01427
219.5000,-0.68354,378.404,2.02202
219.0000,-2.41892,379.152,2.02852
218.5000,-4.07682,379.994,2.03584
218.0000,-3.55257,381.015,2.0447
217.5000,-0.644831,382.067,2.05379
217.0000,-2.17265,382.924,2.06119
216.5000,-5.8396,383.831,2.069
216.0000,-4.00434,384.684,2.07634
215.5000,-4.27689,385.419,2.08265
215.0000,1.14127,386.157,2.08898
214.5000,3.75474,387.052,2.09663
214.0000,6.32035,388.056,2.10521
213.5000,5.15433,388.921,2.11257
213.0000,0.937411,389.852,2.12049
212.5000,-3.13157,390.876,2.12918
212.0000,-4.11298,392.11,2.13962
211.5000,-6.10788,393.278,2.14949
211.0000,-5.29265,394.395,2.15889
210.5000,-3.87584,395.507,2.16824
210.0000,-4.88306,396.686,2.17812

##### Extended Information
[Comments]
Sample name,WetEtOH
Comment
User,Mei
Division
Company,Kiralis

[Detailed Information]
Creation date,28/10/2025 15:33

Data array type,Linear data array * 3
Horizontal axis,Wavelength [nm]
Vertical axis(1),CD [mdeg]
Vertical axis(2),HT [V]
Vertical axis(3),Abs
Start,280 nm
End,210 nm
Data interval,0.5 nm
Data points,141     

[Measurement Information]
Instrument name,Jasco J-1500
Model name,J-1500
Serial No.,B054661638

Detector,PM-539
Detector S/N,B054661638
  Lock-in amp.,X mode
  HT volt,Auto

Accessory,PTC-510
Accessory S/N,D012961763
  Temperature,24.98 C
  Control sensor,Holder
  Monitor sensor,Holder
  Start Mode,Start immediately

Measurement date,28/10/2025 15:33

Photometric mode,CD, HT, Abs
Measure range,280 - 210 nm
Data pitch,0.5 nm
CD scale,200 mdeg/0.1 dOD
FL scale,200 mdeg/0.1 dOD
D.I.T.,1 sec
Bandwidth,1.00 nm
Start mode,Immediately
Scanning mode,Continuous
Scanning speed,100 nm/min
Baseline correction,None
Shutter control,Manual
No. of cycle,1/1
N2 Flowmeter,Manual

Solvent,EtOH

